date;user;text;cleantext;tokens
2022-10-23 23:13:00;jelin_marcelyn;"@Rena__Anggraeni Beliau ini kurang kerjaan
Habis vaksin bkn nya istirahat, malah olahraga ð¿";beliau kerjan habis vaksin nya istirahat olahraga;['beliau', 'kerjan', 'habis', 'vaksin', 'nya', 'istirahat', 'olahraga']
2022-10-23 23:13:00;KediriFess;Cah nk arep numpak kereta/bus kui butuh surat vaksin ra?;cah arep numpak kereta bus kui butuh surat vaksin;['cah', 'arep', 'numpak', 'kereta', 'bus', 'kui', 'butuh', 'surat', 'vaksin']
2022-10-23 23:12:00;hellloooo97;"Gue kenal ibu2 yg anti-vac kan.. Gue tnya knapa gamau vaksin. Eh dia bilang ""katanya kandungan vaksin tuh ga halal loh""

Hadeeuh, eyke paling males kalo berdasarkan ""katanya"" ???? Mana dia no masker pula ckckck
";gue kenal anti vac gue knapa vaksin bilang kandung vaksin tuh halal loh aduh malas kalo dasar masker ckckck;['gue', 'kenal', 'anti', 'vac', 'gue', 'knapa', 'vaksin', 'bilang', 'kandung', 'vaksin', 'tuh', 'halal', 'loh', 'aduh', 'malas', 'kalo', 'dasar', 'masker', 'ckckck']
2022-10-23 23:10:00;opposite6892;Sudah tau vaksin mengandung babi di paksakan ke manusia untuk di suntikan;tau vaksin kandung babi paksa manusia sunti;['tau', 'vaksin', 'kandung', 'babi', 'paksa', 'manusia', 'sunti']
2022-10-23 23:10:00;o_ll22l;Klo naik kereta/bus butuh surat vaksin gk sih?;kalo kereta bus butuh surat vaksin sih;['kalo', 'kereta', 'bus', 'butuh', 'surat', 'vaksin', 'sih']
2022-10-23 23:09:00;Kiki_Sultan_AR;Info vaksin boster dong buat besok, wilayah Jabodetabek!;info vaksin boster besok wilayah jabodetabek;['info', 'vaksin', 'boster', 'besok', 'wilayah', 'jabodetabek']
2022-10-23 23:07:00;khanza_Ria;RT @HeyFarahhh: Ini dulu aku taruh disini. Penjelasan mengenai kenapa bisa anak2 yg belum di vaksin malah yg kena, aku jelasin nanti aku geâ¦;taruh kena anak vaksin kena jelasin ge;['taruh', 'kena', 'anak', 'vaksin', 'kena', 'jelasin', 'ge']
2022-10-23 23:06:00;fotnce;@munfess Syarat vaksin itu badan fit, kalau udah tau begadang gausah maksa vaksin.;syarat vaksin badan fit tau begadang maksa vaksin;['syarat', 'vaksin', 'badan', 'fit', 'tau', 'begadang', 'maksa', 'vaksin']
2022-10-22 23:59:00;patardaniel;"Yg ngotot semua krn sirup siapa? Dablek, dmn gw ngomong gitu? Gw bilang ini hasil temuan awal dari RSCM berdasarkan sample obat yg dikumpulkan dan diteliti. Tp omongan lu yg mengaitkan ini dgn vaksin kan jelas tolol dan tdk berdasar.
";ngotot sirup dablek omong bilang hasil temu rscm dasar sample obat kumpul teliti omong kait vaksin tolol dasar;['ngotot', 'sirup', 'dablek', 'omong', 'bilang', 'hasil', 'temu', 'rscm', 'dasar', 'sample', 'obat', 'kumpul', 'teliti', 'omong', 'kait', 'vaksin', 'tolol', 'dasar']
2022-10-22 23:58:00;Alis_tora;"RT @hsnsaputro: Masih kekeuh percaya klo korban KIPI vaksin covid d indo 0% ? Mata &amp; telinganya dipakai dong utk lihat langsung kondisi d mâ¦";kekeuh percaya kalo korban kipi vaksin covid indonesia mata amp telinga pakai lihat langsung kondisi;['kekeuh', 'percaya', 'kalo', 'korban', 'kipi', 'vaksin', 'covid', 'indonesia', 'mata', 'amp', 'telinga', 'pakai', 'lihat', 'langsung', 'kondisi']
2022-10-22 23:58:00;ynjaya;Maksud dari ujian sebenarnya itu apa ? Terus program vaksin sampai 3 dosis gunanya apa ? https://t.co/gvy4SpMtk5;maksud uji program vaksin dosis;['maksud', 'uji', 'program', 'vaksin', 'dosis']
2022-10-22 23:58:00;ftrrii1;"Klo dimasukin datanya, ya mana laku vaksin nya kan? Makanya pemerintah ga masukin data biar dikata rakyatnya bnyk yg meninggal setelah vaksin. Kibuli aja mereka sama bansos. Selesai
";kalo masuk data laku vaksin nya perintah pasuk data biar rakyat tinggal vaksin kibul bansos selesai;['kalo', 'masuk', 'data', 'laku', 'vaksin', 'nya', 'perintah', 'pasuk', 'data', 'biar', 'rakyat', 'tinggal', 'vaksin', 'kibul', 'bansos', 'selesai']
2022-10-22 23:57:00;Alis_tora;"RT @_Banyoe: Menempatkan bingkai ""Saya sudah di Vaksin COVID"" di profil medsos anda, tidak akan melindungi anda, tidak akan menyelamatkan kâ¦";bingkai vaksin covid profil medsos lindung selamat;['bingkai', 'vaksin', 'covid', 'profil', 'medsos', 'lindung', 'selamat']
2022-10-22 23:57:00;JenJezen292;"Parasetamol cuma jadi kambing hitam atas keganasan vaksin dan shedding effect nya
";parasetamol kambing hitam ganas vaksin shedding effect nya;['parasetamol', 'kambing', 'hitam', 'ganas', 'vaksin', 'shedding', 'effect', 'nya']
2022-10-22 23:57:00;IkaJatnika;RT @etibers: @bd_baskoro Side efect adalah cuan berikutnya yg terlibat dlm bisnis ini segeralah bertobat, dari semua anak yg gagal ginjal aâ¦;side efect cuan libat bisnis tobat anak gagal ginjal;['side', 'efect', 'cuan', 'libat', 'bisnis', 'tobat', 'anak', 'gagal', 'ginjal']
2022-10-22 23:57:00;mutajir_mohamat;"Apakah anak-anak itu sudah di vaksin campak, rubela dst..?
";anak anak vaksin campak rubela;['anak', 'anak', 'vaksin', 'campak', 'rubela']
2022-10-22 23:56:00;patardaniel;"Lah itu kan samplenya orang dewasa, termasuk usia 42-77 tahun. Kasus yg terjadi ini kan pada anak2 yg umumnya tdk menerima vaksin. Tp Anda ngotot ini dari Asi ibunya. Dmn di artikel itu dibilang dari Asi ibu? Jaka sembung
";samplenya orang dewasa masuk usia anak terima vaksin ngotot asi artikel bilang asi jaka sembung;['samplenya', 'orang', 'dewasa', 'masuk', 'usia', 'anak', 'terima', 'vaksin', 'ngotot', 'asi', 'artikel', 'bilang', 'asi', 'jaka', 'sembung']
2022-10-22 23:56:00;basukane;"Bisnis datang dg plandemi..benar kata IBU SITI FADILAH SUPARI , Hati2 permainan industrialis vaksin yg akan merancang pandemi2 berikutnya.
";bisnis plandemi siti fadilah supari hati main industrialis vaksin rancang pandemi;['bisnis', 'plandemi', 'siti', 'fadilah', 'supari', 'hati', 'main', 'industrialis', 'vaksin', 'rancang', 'pandemi']
2022-10-22 23:56:00;ftrrii1;"Jd org jgn saklek. Hubungan semua benang merahnya. Org saklek itu brarti ga ada empati. Tmsk lo yg ngotot semua krn sirup pdhl ada korban ga ngobat tp dia vaksin
";orang saklek hubung benang merah orang saklek arti empati tmsk ngotot sirup korban ngobat vaksin;['orang', 'saklek', 'hubung', 'benang', 'merah', 'orang', 'saklek', 'arti', 'empati', 'tmsk', 'ngotot', 'sirup', 'korban', 'ngobat', 'vaksin']
2022-10-22 23:55:00;Mary10322802;"RT @MprAldo: KOMENTAR BABEH ALDO TENTANG MARAKNYA KASUS GAGAL GINJAL !!! 
""GUE UDEH INGETIN DARI 2 TAHUN LALU BAHWA EFEKNYA AKAN MAKIN MARAâ¦";komentar babeh aldo marak gagal ginjal gue efek mara;['komentar', 'babeh', 'aldo', 'marak', 'gagal', 'ginjal', 'gue', 'efek', 'mara']
2022-10-22 23:54:00;SINDOnews;"Muncul Covid-19 Varian XBB, Pemerintah Siapkan Vaksin Dalam Negeri

 #Sindonews #BukanBeritaBiasa .https://t.co/m37Dvurp5k";muncul covid varian xbb perintah vaksin negeri;['muncul', 'covid', 'varian', 'xbb', 'perintah', 'vaksin', 'negeri']
2022-10-22 23:53:00;NanangMukri2;"Pertanian organik tampa pupuk kimia sehat tpi manusia kenapa wajib vaksin yg juga bahan kimia kenapa ngga kembali ke yg alami murah gampang sehat
";tani organik tampa pupuk kimia sehat manusia wajib vaksin bahan kimia alami murah gampang sehat;['tani', 'organik', 'tampa', 'pupuk', 'kimia', 'sehat', 'manusia', 'wajib', 'vaksin', 'bahan', 'kimia', 'alami', 'murah', 'gampang', 'sehat']
2022-10-22 23:52:00;R0manist1;RT @Ibnxine: Vaksin memang useless dan Covid jadi2an ini juga bisnis;vaksin useless covid bisnis;['vaksin', 'useless', 'covid', 'bisnis']
2022-10-22 23:52:00;Elang326;@t3luuur Ah ngarang aja lu,coba jelaskan secara ilmiah apa korelasi antara vaksin dgn gagal ginjal akut? Mana jurnal ilmiahnya?;arang coba ilmiah korelasi vaksin gagal ginjal akut jurnal ilmiah;['arang', 'coba', 'ilmiah', 'korelasi', 'vaksin', 'gagal', 'ginjal', 'akut', 'jurnal', 'ilmiah']
2022-10-22 23:51:00;RoyWira3;"Loe repot banget deh. Klo loe punya duit, knp loe nggak invest di ikn? Kerjaanya nyinyir doang. Entar liat aja, spt vaksin kmrn. Setelah ikn jadi dan bagus, loe pasti duluan selfi disana. Khan kampret tuh namanya
";lo repot banget deh kalo lo duit lo invest ikn kerja nyinyir doang entar lihat vaksin kemarin ikn bagus lo duluan selfi kampret tuh nama;['lo', 'repot', 'banget', 'deh', 'kalo', 'lo', 'duit', 'lo', 'invest', 'ikn', 'kerja', 'nyinyir', 'doang', 'entar', 'lihat', 'vaksin', 'kemarin', 'ikn', 'bagus', 'lo', 'duluan', 'selfi', 'kampret', 'tuh', 'nama']
2022-10-22 23:51:00;Rena__Anggraeni;"RT @Rena__Anggraeni: SIAPA JUGA YANG SEBELUM VAKSIN MALAH STREAM
ya adalah saya
soalnya kalau udah vaksin malah tepar, jadi ikujoooo streamâ¦";vaksin stream vaksin tepar ikujoooo stream;['vaksin', 'stream', 'vaksin', 'tepar', 'ikujoooo', 'stream']
2022-10-22 23:51:00;EFS57flangkerE;"RT @_Banyoe: @dr_koko28 ASI dari ibu yang di vaksin covid ""Genetik Terapi"" diuji setelah bayinya gagal berkembang dan sakit-sakitan,  tes mâ¦";asi vaksin covid genetik terapi uji bayi gagal kembang sakit sakit tes;['asi', 'vaksin', 'covid', 'genetik', 'terapi', 'uji', 'bayi', 'gagal', 'kembang', 'sakit', 'sakit', 'tes']
2022-10-22 23:51:00;DoniSaputra3666;@t3luuur gk heran sih kn emng bisnis juga jualan vaksin;heran sih bisnis jual vaksin;['heran', 'sih', 'bisnis', 'jual', 'vaksin']
2022-10-22 23:50:00;the_bLack12321;"Bisnis Vaksin yg udah mulai redup bakal diganti dgn bisnis penawar Gagal Ginjal Akut.

Semua demi uang ðð
@KemenkesRI";bisnis vaksin redup ganti bisnis tawar gagal ginjal akut uang;['bisnis', 'vaksin', 'redup', 'ganti', 'bisnis', 'tawar', 'gagal', 'ginjal', 'akut', 'uang']
2022-10-22 23:49:00;Agung6912;"RT @IndiSae: @GratisTerbaik Nah lho,,terutama yg sudah divaksin! 
Kan daya tahan tubuhnya jd lemah,krn dah di vaksin yg berisi kandungan beâ¦";lho utama vaksin daya tahan tubuh lemah deh vaksin isi kandung be;['lho', 'utama', 'vaksin', 'daya', 'tahan', 'tubuh', 'lemah', 'deh', 'vaksin', 'isi', 'kandung', 'be']
2022-10-22 23:48:00;ENS53311139;"SUDAHKAH VAKSIN YG HENDAK DISUNTIKKAN. KPD RAKYAT MELALUI LAB UJI MIKROSKOP ELECTRON unt mengetahui adanya muatan virus & zat lain yg dapat merusak organ tubuh?? 

HERAN PARA PEJABAT NKRI BEGITU PERCAYA ATAS VAKSIN YG MASUK

HALO DPR KERJA YG BENER YA
";vaksin suntik rakyat lab uji mikroskop electron unt muat virus zat rusak organ tubuh heran jabat nkri percaya vaksin masuk halo dpr kerja;['vaksin', 'suntik', 'rakyat', 'lab', 'uji', 'mikroskop', 'electron', 'unt', 'muat', 'virus', 'zat', 'rusak', 'organ', 'tubuh', 'heran', 'jabat', 'nkri', 'percaya', 'vaksin', 'masuk', 'halo', 'dpr', 'kerja']
2022-10-22 23:48:00;RizkyRa03895373;RT @Democrazy2221: @LsOwien @taosophie Pengalaman pribadi setelah vaksin pertama efeknya jantung deg degan tiap hari. Pengen menolak vaksinâ¦;alam pribadi vaksin efek jantung deg degan pengin tolak vaksin;['alam', 'pribadi', 'vaksin', 'efek', 'jantung', 'deg', 'degan', 'pengin', 'tolak', 'vaksin']
2022-10-22 23:48:00;ftrrii1;"Td jg sdh diksh jurnal ttg vaksin yg diikuti kasus gagal ginjal. Eh msh ngebacot aja ????
";diksh jurnal vaksin gagal ginjal ngebacot;['diksh', 'jurnal', 'vaksin', 'gagal', 'ginjal', 'ngebacot']
2022-10-22 23:48:00;one_wied;@Sarasahtungga @GratisTerbaik Asiiik. â¦kita vaksin lagiiiiððð;asiiik vaksin lagiiii;['asiiik', 'vaksin', 'lagiiii']
2022-10-22 23:48:00;boklat16;"@t3luuur Pokonya jgan vaksin Corona,
Kudu cari kambing hitam dulu.
ð¤£ð";pokok vaksin corona kudu cari kambing hitam;['pokok', 'vaksin', 'corona', 'kudu', 'cari', 'kambing', 'hitam']
2022-10-22 23:47:00;tatang_rosadi;@GratisTerbaik setelah di vaksin malah sakit tenggorokan dan demam, ngapain pake divaksin atuh nya lieurrr;vaksin sakit tenggorok demam kapai pakai vaksin atuh nya lieurrr;['vaksin', 'sakit', 'tenggorok', 'demam', 'kapai', 'pakai', 'vaksin', 'atuh', 'nya', 'lieurrr']
2022-10-22 23:47:00;Mary10322802;"RT @dinadinda9: @DokterTifa Sy mengomentari postingan dokter anak saya. Ttg obat sirup yg masih ""diduga"" Saya balesin status WA nya ""Dok...â¦";komentar postingan dokter anak obat sirup duga balas status nya dok;['komentar', 'postingan', 'dokter', 'anak', 'obat', 'sirup', 'duga', 'balas', 'status', 'nya', 'dok']
2022-10-22 23:46:00;pujias;"inalillahiwainalillahi rajiun, harus ditracing itu ya kalau kasusnya sama tempat dan pas hamil gede, apakah ada hubungannya dengan vaksin gak itu?
";inalillahiwainalillahi rajiun ditracing pas hamil gede hubung vaksin;['inalillahiwainalillahi', 'rajiun', 'ditracing', 'pas', 'hamil', 'gede', 'hubung', 'vaksin']
2022-10-22 23:46:00;wulanda26783721;"Apa kabar saya sedari kecil sampai gede ini setiap sakit sekali teguk paracetamol syrup 4 SDM X 3 kali sehari. Kmrn begetoooo sehabis vaksin lgsg teguk paracetamol syrup sebotol kecil X 3 kali sehari. Haha
";kabar dar gede sakit teguk paracetamol syrup sdm kali kemarin begetoooo habis vaksin langsung teguk paracetamol syrup botol kali haha;['kabar', 'dar', 'gede', 'sakit', 'teguk', 'paracetamol', 'syrup', 'sdm', 'kali', 'kemarin', 'begetoooo', 'habis', 'vaksin', 'langsung', 'teguk', 'paracetamol', 'syrup', 'botol', 'kali', 'haha']
2022-10-22 23:45:00;iii_chromatic;"Dr Marty Makary menimbang setelah mRNA dari vaksin COVID terdeteksi dalam ASI.
";marty makary timbang mrna vaksin covid deteksi asi;['marty', 'makary', 'timbang', 'mrna', 'vaksin', 'covid', 'deteksi', 'asi']
2022-10-22 23:45:00;RizkyRa03895373;RT @LsOwien: @saveindonesia20 Kandungan etil mercury logam berat ini di bantah oleh Dokter2 Text Book sesuai apa kata Produsen Vaksin tanpaâ¦;kandung etil mercury logam berat bantah dokter text book sesuai produsen vaksin;['kandung', 'etil', 'mercury', 'logam', 'berat', 'bantah', 'dokter', 'text', 'book', 'sesuai', 'produsen', 'vaksin']
2022-10-22 23:44:00;mimagalakbanget;@Askrlfess Udahlah vaksin sekalian yang bisa berubah jadi Zombie, capek banget gw hidup didampingi covid mulu.;vaksin ubah zombie capek banget hidup damping covid mulu;['vaksin', 'ubah', 'zombie', 'capek', 'banget', 'hidup', 'damping', 'covid', 'mulu']
2022-10-22 23:44:00;April20220101;@susipudjiastuti Ini baru pabrik vaksin bu, sebentar lagi ada pabrik obatâ.. (Sebagian text hilang);pabrik vaksin sebentar pabrik obat text hilang;['pabrik', 'vaksin', 'sebentar', 'pabrik', 'obat', 'text', 'hilang']
2022-10-22 23:44:00;RizkyRa03895373;"RT @LsOwien: Sedang memasukan cairan yg mengandung Racun logam berat ke Tubuh.

Sejak di suntikkan maka dalam 2 Tahun ke depan,hampir semuaâ¦";pasu cair kandung racun logam berat tubuh suntik;['pasu', 'cair', 'kandung', 'racun', 'logam', 'berat', 'tubuh', 'suntik']
2022-10-22 23:44:00;AwakBlangDalam;"RT @EdenisHere1: @YanniAffan Mestinya beliau jadi Menkes.
Bukan si idiot BG.

Anak vaksin gagal ginjal malah nyalahin sirup.";mesti beliau menkes idiot anak vaksin gagal ginjal salah sirup;['mesti', 'beliau', 'menkes', 'idiot', 'anak', 'vaksin', 'gagal', 'ginjal', 'salah', 'sirup']
2022-10-22 23:44:00;hynnjincart;"RT @2000hyunjinborn: menunggu yang beli dgn kesabaran dan kelapangan hati ð

HELP RT/Like ð
WTS PC STRAYKIDS MOSTLY LEE KNOW 
wajib pair 2-â¦";tunggu beli sabar lapang hati help like wts straykids mostly lee know wajib pair;['tunggu', 'beli', 'sabar', 'lapang', 'hati', 'help', 'like', 'wts', 'straykids', 'mostly', 'lee', 'know', 'wajib', 'pair']
2022-10-22 23:43:00;farisaudeh;RT @healthy13245678: Bayi 7 bulan yg kena gagal ginjal misterius hanya minum ASI, ga pernah minum sirup obat batuk... Apakah masih belum biâ¦;bayi kena gagal ginjal misterius minum asi minum sirup obat batuk bi;['bayi', 'kena', 'gagal', 'ginjal', 'misterius', 'minum', 'asi', 'minum', 'sirup', 'obat', 'batuk', 'bi']
2022-10-22 23:43:00;rimairim;"Alhamdulillah anak2 kampungku nggak rewel dikasih makanan yg setara meo atau dibawahnya, cm gonta ganti merk krn mreka bosenan, klo ada rejeki beli yg lebih bagusan atau direbusin ayam, sm vaksin dperhatikan
";alhamdulillah anak kampung rewel kasih makan tara meo gonta ganti merk bosenan kalo rejeki beli bagus direbusin ayam vaksin dperhatikan;['alhamdulillah', 'anak', 'kampung', 'rewel', 'kasih', 'makan', 'tara', 'meo', 'gonta', 'ganti', 'merk', 'bosenan', 'kalo', 'rejeki', 'beli', 'bagus', 'direbusin', 'ayam', 'vaksin', 'dperhatikan']
2022-10-22 23:42:00;ftrrii1;"Ga dibaca malah ngebacot. Oalah.. Domba2 Indonesia ini emang mangsa empuk bigfarma. Ga heran jokowi bangun pabrik vaksin mRNA. 
Tp gw rela kok manusia2 macam gini yg nir empati ini kena depopulasi hahahahahaha
";baca ngebacot oalah domba indonesia mangsa empuk bigfarma heran jokowi bangun pabrik vaksin mrna rela manusia nir empati kena depopulasi hahahahahaha;['baca', 'ngebacot', 'oalah', 'domba', 'indonesia', 'mangsa', 'empuk', 'bigfarma', 'heran', 'jokowi', 'bangun', 'pabrik', 'vaksin', 'mrna', 'rela', 'manusia', 'nir', 'empati', 'kena', 'depopulasi', 'hahahahahaha']
2022-10-22 23:41:00;antozz;"@HendraSuhaimi @yaniarsim @KemenkesRI Masih belum selesai kayaknya.. udah bangun pabrik vaksin soalnya

https://t.co/dcSEKgNrWN";selesai kayak bangun pabrik vaksin;['selesai', 'kayak', 'bangun', 'pabrik', 'vaksin']
2022-10-22 23:40:00;chipelong;RT @chicharestu: @DokterTifa Merujuk ke dokumen Post Marketing dari vaksin Pfizer yang didapat setelah Public Health and Medical Professionâ¦;rujuk dokumen post marketing vaksin pfizer public health and medical profession;['rujuk', 'dokumen', 'post', 'marketing', 'vaksin', 'pfizer', 'public', 'health', 'and', 'medical', 'profession']
2022-10-22 23:40:00;KAI121;"karena ketersediaan dosisnya habis ya Kak. Alternatif dapat vaksin di sentra kesehatan lainnya. Railmin mohon maaf atas ketidaknyamanannya. Trims.|2
";dian dosis habis kak alternatif vaksin sentra sehat railmin mohon maf ketidaknyamanannya terima kasih;['dian', 'dosis', 'habis', 'kak', 'alternatif', 'vaksin', 'sentra', 'sehat', 'railmin', 'mohon', 'maf', 'ketidaknyamanannya', 'terima', 'kasih']
2022-10-22 23:40:00;KAI121;"Selamat pagi dan mohon maaf Kak. Layanan vaksin di Stasiun Pasar Senen melayani pukul 08.00-12.00 WIB (selama dosis tersedia). Diutamakan untuk calon penumpang yang telah memiliki tiket KA Jarak Jauh. Untuk hari ini (23 Oktober 2022) layanan vaksin di Stasiun Pasar Senen tutup,|1
";selamat pagi mohon maf kak layan vaksin stasiun pasar senen layan wib dosis sedia utama calon tumpang milik tiket jarak oktober layan vaksin stasiun pasar senen tutup;['selamat', 'pagi', 'mohon', 'maf', 'kak', 'layan', 'vaksin', 'stasiun', 'pasar', 'senen', 'layan', 'wib', 'dosis', 'sedia', 'utama', 'calon', 'tumpang', 'milik', 'tiket', 'jarak', 'oktober', 'layan', 'vaksin', 'stasiun', 'pasar', 'senen', 'tutup']
2022-10-22 23:38:00;khoir851613731;"Ya iyalah bkn karena obat ny.. Komplikasi ny iya... Emak ny di vaksin anak ny klo msh menyusui ya auto nular ke anak ny
";iya obat komplikasi iya emak vaksin anak kalo susu auto nular anak;['iya', 'obat', 'komplikasi', 'iya', 'emak', 'vaksin', 'anak', 'kalo', 'susu', 'auto', 'nular', 'anak']
2022-10-22 23:38:00;lita_hartoyo;"Anak2 udh dserang pake penyakit ginjal akut...yg salah sirop, Kanjuruhan yg salah gedung...skrg bikin pabrik vaksin bareng CHINA krn dsini bnyk monyet nusantara yg bisa djadiin project sample...so sorry, ga bisa berprasangka baik sama bangsa YAJUJ MAJUJ ??
";anak dserang pakai sakit ginjal akut salah sirop kanjuruhan salah gedung bikin pabrik vaksin bareng china monyet nusantara djadiin project sample sorry prasangka bangsa yajuj majuj;['anak', 'dserang', 'pakai', 'sakit', 'ginjal', 'akut', 'salah', 'sirop', 'kanjuruhan', 'salah', 'gedung', 'bikin', 'pabrik', 'vaksin', 'bareng', 'china', 'monyet', 'nusantara', 'djadiin', 'project', 'sample', 'sorry', 'prasangka', 'bangsa', 'yajuj', 'majuj']
2022-10-22 23:37:00;yaailahh;@kochengfs kalo daerahku vaksin pertama 220k nder, kalo mau vaksin anabulnya dipastiin dlu bebas dr kutu dan jamur yaaa nder.;kalo daerah vaksin nder kalo vaksin anabulnya dipastiin bebas kutu jamur nder;['kalo', 'daerah', 'vaksin', 'nder', 'kalo', 'vaksin', 'anabulnya', 'dipastiin', 'bebas', 'kutu', 'jamur', 'nder']
2022-10-22 23:36:00;naysayang_;@convomfs cari vaksin booster tapi gak ada;cari vaksin booster;['cari', 'vaksin', 'booster']
2022-10-22 23:36:00;PemkotSemarang;"Update kasus Covid-19, capaian dan ketersediaan vaksin di Kota Semarang data cut off Sabtu, 22 Oktober 2022 pukul 16.00 WIB
";update covid capai dian vaksin kota semarang data cut off sabtu oktober wib;['update', 'covid', 'capai', 'dian', 'vaksin', 'kota', 'semarang', 'data', 'cut', 'off', 'sabtu', 'oktober', 'wib']
2022-10-22 23:36:00;dannex21;"RT @Kimberley_2022: Apakah ini saling berkaitan? Banyak anak terjangkiti penyakit misterius. Pasca wajib vaksin c-19. 

Jangan berdalih dibâ¦";kait anak jangkit sakit misterius pasca wajib vaksin dalih dib;['kait', 'anak', 'jangkit', 'sakit', 'misterius', 'pasca', 'wajib', 'vaksin', 'dalih', 'dib']
2022-10-22 23:35:00;0xcongratsay;Apakah obat Syrup atau vaksin;obat syrup vaksin;['obat', 'syrup', 'vaksin']
2022-10-22 23:35:00;mahameru1897;"RT @tamerlane9470: @KompasTV Zat dari vaksin berbasis mRNA sudah terbukti dapat masuk ke ASI

https://t.co/PW4es27DzP";zat vaksin bas mrna bukti masuk asi;['zat', 'vaksin', 'bas', 'mrna', 'bukti', 'masuk', 'asi']
2022-10-22 23:35:00;wafa_barohin;@t3luuur Emang balita ikut vaksin ya om?;balita vaksin;['balita', 'vaksin']
2022-10-22 23:34:00;patardaniel;"Kan sy sdh bilang juga malih kasus gagal ginjal akut pada anak itu pasti ada di semua negara. Hanya di blow up di Indonesia dan Uganda krn kasusnya masif. Knp nggak terjadi di singapura, malaysia dll yg juga pakai vaksin yg sama?
";bilang malih gagal ginjal akut anak negara blow indonesia uganda masif singapura malaysia pakai vaksin;['bilang', 'malih', 'gagal', 'ginjal', 'akut', 'anak', 'negara', 'blow', 'indonesia', 'uganda', 'masif', 'singapura', 'malaysia', 'pakai', 'vaksin']
2022-10-21 23:59:00;Wongndesoijah1;"RT @DokterTifa: Semua Kematian Mendadak yg terjadi dlm kurun waktu 2021-2022 karena:

1) Kebetulan
2) Sirup
3) Dan apa lagi nanti

Pokoknyaâ¦";mati dadak kurun sirup pokok;['mati', 'dadak', 'kurun', 'sirup', 'pokok']
2022-10-21 23:59:00;rumudi;RT @imanr81: @LsOwien @pedjoeang555 Akhirnya menemukan tweet ini setelah sekian lama mencari informasi kenapa logam menempel di bekas suntiâ¦;temu tweet sekian cari informasi logam tempel bekas sunti;['temu', 'tweet', 'sekian', 'cari', 'informasi', 'logam', 'tempel', 'bekas', 'sunti']
2022-10-21 23:59:00;YeniI64127518;"Yang agak janggal virusnya ada 2019  tahun  2020 alat test udah ada  dan bermacam2 begitu juga dengan vaksinya & kita dharuskan vaksin. 
Padahal Virus HIV, hepatitis  yang udah bertahun2 lamanya gk ada keharusan vaksin HIV apa vaksinnya lom ada??
";janggal virus alat test vaksinya dharuskan vaksin virus hiv hepatitis vaksin hiv vaksin lom;['janggal', 'virus', 'alat', 'test', 'vaksinya', 'dharuskan', 'vaksin', 'virus', 'hiv', 'hepatitis', 'vaksin', 'hiv', 'vaksin', 'lom']
